nl_question,sparql_partial_uri,sparql_complete_uri
What are the famous titles of artists who have not only had volumes that spent more than 2 weeks on top but also volumes that spent less than 2 weeks on top?,"PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT ?T1_famous_title WHERE { ?T1 a :artist . ?T2 a :volume . ?T2 :ref-artist ?T1 . ?T1 :famous_title ?T1_famous_title . ?T2 :weeks_on_top ?T2_weeks_on_top . FILTER(?T2_weeks_on_top > 2) . FILTER (?T1_famous_title in (?T3_famous_title)) . ?T3 a :artist . ?T4 a :volume . ?T4 :ref-artist ?T3 . ?T3 :famous_title ?T3_famous_title . ?T4 :weeks_on_top ?T4_weeks_on_top . FILTER(?T4_weeks_on_top < 2) . }",SELECT DISTINCT ?T1_famous_title WHERE { ?T1 a <http://valuenet/ontop/artist> . ?T2 a <http://valuenet/ontop/volume> . ?T2 <http://valuenet/ontop/ref-artist> ?T1 . ?T1 <http://valuenet/ontop/famous_title> ?T1_famous_title . ?T2 <http://valuenet/ontop/weeks_on_top> ?T2_weeks_on_top . FILTER(?T2_weeks_on_top > 2) . FILTER (?T1_famous_title in (?T3_famous_title)) . ?T3 a <http://valuenet/ontop/artist> . ?T4 a <http://valuenet/ontop/volume> . ?T4 <http://valuenet/ontop/ref-artist> ?T3 . ?T3 <http://valuenet/ontop/famous_title> ?T3_famous_title . ?T4 <http://valuenet/ontop/weeks_on_top> ?T4_weeks_on_top . FILTER(?T4_weeks_on_top < 2) . }
What are the date of ceremony of music festivals with category 'Best Song' and result 'Awarded'?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_date_of_ceremony WHERE { ?T1 a :music_festival . ?T1 :date_of_ceremony ?T1_date_of_ceremony . ?T1 :category ?T1_category . ?T1 :result ?T1_result . FILTER(?T1_category = 'Best Song' && ?T1_result = 'Awarded') . }",SELECT ?T1_date_of_ceremony WHERE { ?T1 a <http://valuenet/ontop/music_festival> . ?T1 <http://valuenet/ontop/date_of_ceremony> ?T1_date_of_ceremony . ?T1 <http://valuenet/ontop/category> ?T1_category . ?T1 <http://valuenet/ontop/result> ?T1_result . FILTER(?T1_category = 'Best Song' && ?T1_result = 'Awarded') . }
Return the dates of ceremony corresponding to music festivals that had the category 'Best Song' and result 'Awarded'.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_date_of_ceremony WHERE { ?T1 a :music_festival . ?T1 :date_of_ceremony ?T1_date_of_ceremony . ?T1 :category ?T1_category . ?T1 :result ?T1_result . FILTER(?T1_category = 'Best Song' && ?T1_result = 'Awarded') . }",SELECT ?T1_date_of_ceremony WHERE { ?T1 a <http://valuenet/ontop/music_festival> . ?T1 <http://valuenet/ontop/date_of_ceremony> ?T1_date_of_ceremony . ?T1 <http://valuenet/ontop/category> ?T1_category . ?T1 <http://valuenet/ontop/result> ?T1_result . FILTER(?T1_category = 'Best Song' && ?T1_result = 'Awarded') . }
What is the issue date of the volume with the minimum weeks on top?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_issue_date WHERE { ?T1 a :volume . ?T1 :issue_date ?T1_issue_date . ?T1 :weeks_on_top ?T1_weeks_on_top . } ORDER BY ASC (?T1_weeks_on_top) LIMIT 1",SELECT ?T1_issue_date WHERE { ?T1 a <http://valuenet/ontop/volume> . ?T1 <http://valuenet/ontop/issue_date> ?T1_issue_date . ?T1 <http://valuenet/ontop/weeks_on_top> ?T1_weeks_on_top . } ORDER BY ASC (?T1_weeks_on_top) LIMIT 1
Return the issue date of the volume that has spent the fewest weeks on top.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_issue_date WHERE { ?T1 a :volume . ?T1 :issue_date ?T1_issue_date . ?T1 :weeks_on_top ?T1_weeks_on_top . } ORDER BY ASC (?T1_weeks_on_top) LIMIT 1",SELECT ?T1_issue_date WHERE { ?T1 a <http://valuenet/ontop/volume> . ?T1 <http://valuenet/ontop/issue_date> ?T1_issue_date . ?T1 <http://valuenet/ontop/weeks_on_top> ?T1_weeks_on_top . } ORDER BY ASC (?T1_weeks_on_top) LIMIT 1
How many distinct artists have volumes?,"PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT (count(DISTINCT ?T1_artist_id) as ?aggregation_T1_artist_id_115 ) WHERE { ?T1 a :volume . ?T1 :artist_id ?T1_artist_id . }",SELECT DISTINCT (count(DISTINCT ?T1_artist_id) as ?aggregation_T1_artist_id_115 ) WHERE { ?T1 a <http://valuenet/ontop/volume> . ?T1 <http://valuenet/ontop/artist_id> ?T1_artist_id . }
Count the number of artists who have had volumes.,"PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT (count(DISTINCT ?T1_artist_id) as ?aggregation_T1_artist_id_119 ) WHERE { ?T1 a :volume . ?T1 :artist_id ?T1_artist_id . }",SELECT DISTINCT (count(DISTINCT ?T1_artist_id) as ?aggregation_T1_artist_id_119 ) WHERE { ?T1 a <http://valuenet/ontop/volume> . ?T1 <http://valuenet/ontop/artist_id> ?T1_artist_id . }
"Please show the results of music festivals and the number of music festivals that have had each, ordered by this count.","PREFIX : <http://valuenet/ontop/>
SELECT ?T1_result (count( *) as ?aggregation_all) WHERE { ?T1 a :music_festival . ?T1 :result ?T1_result . } GROUP BY ?T1_result ORDER BY DESC (count( *) )",SELECT ?T1_result (count( *) as ?aggregation_all) WHERE { ?T1 a <http://valuenet/ontop/music_festival> . ?T1 <http://valuenet/ontop/result> ?T1_result . } GROUP BY ?T1_result ORDER BY DESC (count( *) )
"How many music festivals have had each kind of result, ordered descending by count?","PREFIX : <http://valuenet/ontop/>
SELECT ?T1_result (count( *) as ?aggregation_all) WHERE { ?T1 a :music_festival . ?T1 :result ?T1_result . } GROUP BY ?T1_result ORDER BY DESC (count( *) )",SELECT ?T1_result (count( *) as ?aggregation_all) WHERE { ?T1 a <http://valuenet/ontop/music_festival> . ?T1 <http://valuenet/ontop/result> ?T1_result . } GROUP BY ?T1_result ORDER BY DESC (count( *) )
What are the issue dates of volumes associated with the artist aged 23 or younger?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_issue_date WHERE { ?T1 a :volume . ?T2 a :artist . ?T1 :ref-artist ?T2 . ?T1 :issue_date ?T1_issue_date . ?T2 :age ?T2_age . FILTER(?T2_age <= 23) . }",SELECT ?T1_issue_date WHERE { ?T1 a <http://valuenet/ontop/volume> . ?T2 a <http://valuenet/ontop/artist> . ?T1 <http://valuenet/ontop/ref-artist> ?T2 . ?T1 <http://valuenet/ontop/issue_date> ?T1_issue_date . ?T2 <http://valuenet/ontop/age> ?T2_age . FILTER(?T2_age <= 23) . }
Return the issue dates of volumes by artists who are at most 23 years old?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_issue_date WHERE { ?T1 a :volume . ?T2 a :artist . ?T1 :ref-artist ?T2 . ?T1 :issue_date ?T1_issue_date . ?T2 :age ?T2_age . FILTER(?T2_age <= 23) . }",SELECT ?T1_issue_date WHERE { ?T1 a <http://valuenet/ontop/volume> . ?T2 a <http://valuenet/ontop/artist> . ?T1 <http://valuenet/ontop/ref-artist> ?T2 . ?T1 <http://valuenet/ontop/issue_date> ?T1_issue_date . ?T2 <http://valuenet/ontop/age> ?T2_age . FILTER(?T2_age <= 23) . }
